0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,gesture
49,92,51,81,53,68,46,57,,,59,55,64,42,66,29,68,20,51,55,55,37,55,28,55,20,42,55,42,42,42,33,,,37,55,33,46,31,40,31,35,7
51,90,57,79,64,64,53,53,44,46,53,49,59,33,62,24,64,16,44,52,46,31,44,20,42,9,37,55,33,40,33,40,,,29,59,22,48,20,42,16,35,7
59,87,61,74,62,59,,,,,61,50,61,33,61,24,60,16,51,52,51,31,49,22,48,13,44,53,40,37,38,28,,,36,55,31,44,29,37,25,31,7
49,92,57,84,66,73,57,66,42,57,59,50,65,35,70,25,74,18,53,50,48,32,50,22,50,14,51,50,40,44,,,,,,,,,26,39,,,7
50,92,57,83,62,70,57,59,49,50,64,52,68,36,71,27,73,18,55,54,53,31,53,20,53,10,46,55,44,42,42,40,,,38,58,35,46,31,37,29,27,7
1610,2531,1676,2267,1742,2004,1478,1741,1084,1545,1676,1479,1742,1019,1742,690,1742,427,1478,1544,1347,1018,1347,690,1347,492,1150,1610,1084,1347,1084,1413,1019,1545,1018,1742,690,1610,559,1413,427,1150,7
53,81,59,74,64,62,57,49,51,38,64,49,68,36,70,27,72,18,57,49,57,33,59,22,59,12,50,50,49,36,49,26,,,42,50,40,39,40,32,40,25,7
57,92,62,81,63,68,51,59,44,55,61,51,64,36,63,25,62,16,52,53,53,33,51,23,50,14,44,55,42,40,42,29,,,40,60,35,46,34,39,33,31,7
42,87,49,79,59,66,57,53,46,44,58,51,64,37,65,29,66,20,52,50,53,31,55,23,57,14,42,49,44,35,,,,,33,50,29,39,27,33,24,25,7
1676,2662,1807,2399,1938,2070,1544,1874,1215,1873,1676,1544,1742,1084,1741,756,1676,558,1479,1545,1412,1019,1347,755,1281,492,1216,1742,1084,1412,1150,1610,1216,1807,1018,1873,755,1610,624,1478,493,1216,7
59,90,64,77,66,64,49,53,38,48,64,46,66,29,68,18,70,9,51,53,53,28,55,16,55,7,44,59,40,37,42,39,,,38,63,33,53,40,46,40,48,7
53,92,60,85,65,73,55,64,49,59,63,55,68,40,70,31,70,20,53,57,57,38,57,27,57,16,45,59,42,44,44,49,,,38,61,33,50,29,44,27,35,7
60,96,64,89,68,76,62,68,55,64,63,66,63,57,66,49,63,24,57,66,57,55,57,51,57,46,51,70,48,55,46,42,44,33,44,73,40,62,38,55,36,47,8
63,92,70,81,74,66,72,53,66,46,68,53,66,36,64,24,64,16,62,55,59,38,48,25,46,16,55,57,50,42,48,27,46,16,49,62,42,50,40,42,38,36,8
57,92,62,59,59,46,55,37,50,29,,,,,66,16,66,7,,,,,,,,,,,,,,,,,,,,,,,,,8
60,90,68,85,72,77,66,66,51,46,62,61,53,47,57,55,,,53,63,44,49,40,33,38,22,46,68,42,49,38,57,,,40,74,33,66,29,59,27,50,8
57,94,64,88,73,77,70,61,62,53,70,59,64,40,64,26,64,16,63,61,57,46,49,38,49,29,55,64,47,50,48,38,49,31,44,68,36,59,33,53,31,46,8
,,,,70,65,68,53,61,44,68,50,68,31,68,24,68,16,63,51,57,40,49,29,49,22,57,55,48,46,44,38,,,,,38,57,36,51,33,42,8
55,94,60,83,68,74,66,59,59,53,66,55,66,40,68,27,68,16,59,53,57,38,,,49,16,53,55,48,39,50,26,49,16,44,61,40,44,40,36,40,29,8
55,85,60,76,61,66,55,55,51,48,62,53,65,34,66,22,68,13,57,53,53,35,,,,,50,55,46,38,44,24,,,44,59,38,46,36,38,35,31,8
68,94,57,81,,,72,46,62,44,48,62,64,29,61,16,59,7,55,68,57,29,46,21,44,11,62,72,68,57,70,53,,,72,71,75,60,35,40,33,34,8
57,94,62,83,66,66,62,55,57,48,59,57,55,48,53,42,53,35,55,59,50,53,52,55,,,48,62,44,57,,,,,44,68,42,62,,,,,8
55,94,62,86,68,74,66,64,64,59,65,59,66,40,68,31,70,22,59,59,55,44,,,42,22,53,59,46,44,44,31,42,22,46,61,38,53,34,47,31,42,8
62,92,53,83,48,68,66,44,66,42,46,66,61,31,59,20,59,12,51,70,55,35,44,24,42,18,57,75,66,59,44,27,42,16,66,76,70,62,35,42,33,35,8
53,94,57,83,57,68,,,,,57,62,53,48,50,41,47,34,53,64,44,51,40,38,37,25,47,66,40,53,34,48,31,38,42,70,37,59,33,55,31,49,8
,,,,,,,,,,66,48,66,34,66,20,65,11,61,44,57,38,47,27,46,18,,,46,38,,,,,,,38,52,37,46,35,39,8
,,59,92,64,81,59,70,50,64,62,62,58,55,,,63,20,55,66,52,51,,,37,29,48,68,38,57,38,38,36,29,42,72,36,59,31,51,27,42,8
,,57,90,64,83,61,70,55,64,55,63,51,57,52,59,29,26,48,64,46,50,31,34,29,27,42,68,35,53,31,38,31,33,35,72,29,63,24,55,22,48,8
51,94,55,85,57,73,55,61,46,57,57,55,59,38,62,27,63,18,50,58,44,42,44,51,34,22,42,61,38,46,36,33,34,22,37,66,31,55,27,48,25,42,8
57,92,64,83,64,68,63,59,64,57,61,55,59,42,58,31,57,20,57,57,51,42,44,33,44,25,48,62,44,46,44,35,42,29,40,66,36,55,34,49,33,42,8
,,,,39,70,33,61,29,51,,,,,46,31,46,23,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,44,20,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,59,70,,,57,66,53,40,53,29,54,18,49,59,48,46,36,34,35,26,42,64,35,50,,,,,33,70,27,62,24,55,22,49,8
,,,,,,50,50,50,46,,,62,42,63,29,63,20,,,,,,,,,,,,,,,,,,,,,,,,,8
57,92,64,83,72,71,66,52,68,42,64,52,59,42,68,25,66,16,55,55,52,37,52,38,37,18,46,55,42,38,40,27,37,18,40,59,33,48,29,42,24,35,8
59,92,65,83,68,71,66,59,59,55,62,55,61,40,61,29,59,18,53,57,49,44,50,44,29,27,42,61,36,46,33,36,29,27,35,68,27,59,22,53,16,48,8
60,94,66,85,70,73,70,61,57,57,61,57,62,42,61,31,61,22,53,59,52,44,,,35,26,45,62,40,47,38,38,35,27,38,66,28,58,23,53,18,49,8
57,90,64,81,70,70,63,59,55,53,59,57,60,37,60,27,59,18,50,57,51,42,38,29,36,22,44,59,40,44,38,33,35,23,37,64,31,53,27,44,24,37,8
46,92,55,83,66,70,66,55,61,46,61,53,55,36,59,42,,,47,53,49,34,,,39,13,38,55,36,37,37,27,38,14,29,59,23,46,20,40,18,31,8
51,86,57,78,64,66,62,55,53,49,61,52,65,36,66,27,66,18,53,51,52,37,53,40,40,16,44,53,40,37,40,28,40,18,35,55,29,44,27,39,24,33,8
53,94,60,84,66,72,66,59,55,53,59,55,60,46,64,31,64,22,51,57,53,42,,,37,22,42,60,40,42,39,33,37,22,35,63,31,51,29,44,27,37,8
57,87,62,77,66,62,57,49,46,42,63,49,66,35,68,25,70,16,55,49,51,35,51,34,36,18,46,51,40,38,38,27,35,18,39,55,33,44,29,36,27,29,8
62,94,66,85,68,72,61,63,52,61,62,59,63,44,62,33,61,24,57,61,48,48,,,29,33,48,64,41,51,35,42,29,33,42,68,37,57,33,51,29,44,8
50,87,59,78,68,68,64,57,53,51,62,48,50,39,70,26,72,16,48,51,35,36,31,25,29,14,39,55,33,38,29,27,29,20,31,57,22,46,18,42,12,35,8
44,89,51,81,,,,,,,59,60,62,44,66,35,68,27,50,57,51,42,42,31,42,22,42,55,39,40,42,31,42,22,34,59,29,49,26,44,22,38,8
55,88,61,83,68,74,62,64,51,57,62,55,66,33,68,23,70,16,53,55,55,39,55,42,40,14,46,53,42,36,41,26,40,15,38,55,35,44,31,35,29,28,8
59,87,64,75,68,59,61,51,55,46,63,50,62,35,61,26,59,18,54,50,53,37,39,25,36,18,44,53,40,37,38,27,35,18,38,58,31,48,26,42,22,37,8
53,94,60,85,68,74,66,61,59,53,62,57,62,44,64,31,64,22,53,57,53,42,,,38,22,44,59,40,42,38,33,37,24,35,64,31,53,27,46,25,38,8
52,94,60,88,68,77,68,66,55,55,62,59,57,40,55,31,49,21,55,59,51,44,42,34,40,20,46,63,42,47,,,,,37,68,31,57,27,49,24,40,8
54,92,64,77,72,59,64,53,63,48,63,51,62,40,63,29,64,20,55,55,50,42,40,34,37,24,44,59,42,49,39,37,,,35,64,27,53,22,49,18,44,8
50,81,57,75,64,66,62,53,57,44,59,48,61,35,63,27,64,18,51,48,49,37,50,38,47,35,42,51,38,36,35,27,33,18,35,55,31,42,27,36,24,29,8
53,94,57,84,62,71,57,59,48,52,51,51,46,40,46,38,61,15,44,55,33,42,25,31,18,22,37,59,29,44,25,31,,,31,64,20,55,14,50,7,44,8
55,92,65,84,72,70,66,57,59,50,61,53,64,35,65,24,66,15,52,57,51,37,51,44,31,16,42,61,37,42,33,29,33,22,33,64,26,53,22,46,20,38,8
57,92,62,83,65,70,59,59,55,52,57,57,51,45,62,36,,,49,59,40,48,38,38,35,29,44,61,38,48,36,40,33,31,38,64,33,55,29,49,24,44,8
51,87,57,81,66,70,60,62,49,58,59,59,61,44,61,35,62,24,50,57,51,47,,,38,25,44,57,40,44,40,35,38,26,37,59,31,52,28,46,24,40,8
59,90,66,81,68,70,68,59,59,52,66,57,66,44,66,33,64,23,59,57,55,44,,,42,27,50,60,46,46,44,36,42,27,42,64,37,53,35,47,33,40,8
59,92,62,83,61,68,50,57,42,50,57,53,57,38,55,27,55,18,50,57,42,44,34,36,31,27,42,62,36,46,33,36,31,27,37,68,31,53,29,46,27,40,8
51,87,59,79,66,70,65,63,55,59,55,57,59,46,60,35,61,26,48,57,47,44,46,31,,,40,60,35,46,33,37,31,29,33,64,27,55,24,48,20,44,8
55,90,58,79,60,64,50,53,36,49,50,51,52,36,51,27,49,18,42,55,40,40,40,42,22,24,35,59,29,42,26,33,22,24,28,63,21,52,18,46,14,39,8
66,92,71,85,74,75,68,66,57,64,66,61,66,44,66,33,66,22,57,62,53,49,,,35,31,49,66,44,51,40,42,35,33,42,70,35,62,31,57,26,53,8
59,92,63,83,65,70,57,61,46,55,57,57,57,40,57,31,55,22,51,59,46,46,,,33,27,44,63,38,48,35,38,33,28,37,66,31,55,29,49,26,42,8
61,92,66,83,70,70,63,59,53,61,64,60,64,46,64,37,62,27,57,64,55,49,46,44,42,38,50,64,44,51,44,44,42,37,44,66,40,55,37,48,35,40,8
50,89,57,83,64,74,63,64,53,57,60,59,63,42,65,31,66,23,53,57,53,42,,,42,24,44,59,42,44,41,35,42,24,35,61,31,49,29,42,27,35,8
49,92,55,87,61,79,57,74,49,68,58,60,62,46,64,35,66,25,48,61,47,49,,,36,29,40,64,37,47,37,37,36,29,33,68,31,54,29,48,31,42,8
49,94,58,85,64,72,64,58,59,49,59,57,59,44,60,33,61,24,51,60,48,44,49,44,33,22,40,64,36,47,35,36,33,24,31,68,23,57,16,50,11,44,8
57,88,62,79,68,68,64,59,51,55,60,55,60,40,59,29,57,20,51,55,50,42,,,38,24,44,58,40,44,38,34,37,24,37,62,31,53,29,47,25,42,8
53,83,55,77,59,66,55,57,48,52,55,55,57,44,59,35,61,27,49,55,47,44,,,,,42,57,40,46,37,36,35,29,36,60,33,51,31,46,29,40,8
60,87,63,77,68,65,59,57,46,55,57,51,57,35,57,27,55,20,48,53,46,40,46,41,24,25,40,57,34,44,29,33,25,25,35,64,27,57,22,54,16,49,8
48,94,57,88,64,77,57,66,47,57,57,60,57,49,57,48,64,20,46,59,46,44,46,44,33,22,35,62,31,47,,,,,25,68,16,57,12,51,7,46,8
,,66,89,78,79,74,25,77,12,64,51,57,42,,,,,55,57,42,46,40,31,,,44,61,,,,,,,35,64,24,53,18,47,14,38,8
,,61,81,66,68,55,61,48,53,47,52,46,38,45,37,,,40,55,29,42,22,27,18,18,33,60,24,48,22,29,18,23,29,66,20,57,14,51,9,44,8
59,91,63,79,60,64,50,57,42,51,59,53,63,37,64,25,64,12,49,57,49,38,,,35,18,42,61,38,42,36,31,35,18,35,66,31,53,29,46,27,37,8
53,94,62,81,64,61,57,55,52,48,47,61,53,47,53,48,13,40,42,62,42,38,29,31,26,20,35,66,33,48,27,33,,,29,70,22,57,18,49,14,40,8
,,,,64,59,59,44,68,3,59,40,53,25,,,,,51,40,44,26,40,14,40,5,42,44,40,25,40,14,40,5,35,47,33,33,33,25,34,18,8
,,57,81,57,68,51,59,46,53,58,55,63,40,64,29,66,18,48,55,48,38,,,,,38,57,37,38,37,29,37,16,27,59,27,48,25,39,25,28,8
51,90,55,79,61,62,55,50,44,44,55,46,53,31,53,20,55,10,42,51,42,37,,,29,14,34,55,31,37,29,27,29,15,26,57,21,46,18,40,16,31,8
46,92,53,83,64,72,55,57,42,48,62,49,66,36,68,24,72,14,51,49,53,33,,,37,11,42,48,40,33,38,22,36,12,36,50,31,42,29,35,26,29,8
48,88,57,81,68,68,66,55,55,44,63,53,64,37,64,27,65,18,53,51,51,37,48,35,42,15,44,53,42,38,42,26,42,16,37,53,35,42,35,35,35,29,8
48,92,57,85,68,75,61,62,53,53,61,57,59,42,57,33,55,24,55,57,51,42,46,31,46,20,48,57,46,42,44,31,39,29,41,59,39,47,38,40,37,31,8
59,94,66,86,74,75,70,64,61,57,62,57,59,46,58,33,57,25,53,62,51,44,,,35,29,44,66,40,51,37,40,34,31,38,72,29,61,24,55,20,48,8
55,92,61,83,66,71,61,61,53,55,60,50,62,35,63,23,64,13,49,55,48,40,51,51,33,24,40,59,37,44,35,33,31,24,33,62,25,51,22,44,18,35,8
53,94,62,87,70,75,62,62,53,55,68,59,70,44,70,33,70,24,59,59,57,46,51,53,49,55,50,59,47,46,46,38,44,35,41,61,36,50,33,42,29,36,8
,,,,64,57,53,51,46,42,64,55,72,37,76,27,81,18,51,51,57,35,,,,,42,53,44,33,44,22,46,14,31,55,33,42,33,33,35,22,8
49,92,59,87,68,77,68,64,64,52,63,49,55,42,55,48,55,55,48,57,40,37,40,26,42,14,40,57,38,40,40,26,40,16,31,61,25,50,21,42,18,33,8
59,90,64,79,68,63,61,51,48,46,62,46,61,27,59,16,57,7,50,47,48,33,,,29,13,42,51,36,33,33,24,29,14,34,55,27,47,22,42,16,37,8
61,87,68,76,70,59,59,52,55,46,57,49,52,40,,,,,48,57,41,40,36,27,34,16,38,61,36,42,35,29,33,20,29,64,25,51,22,44,20,37,8
55,90,64,81,75,70,75,55,66,46,64,46,59,37,59,44,59,51,53,51,53,33,40,22,38,11,42,55,40,37,38,22,,,33,59,26,48,23,42,20,33,8
46,92,57,81,70,68,63,59,57,53,57,50,55,42,51,46,,,46,53,42,35,42,22,44,11,38,53,38,36,40,24,42,14,31,57,26,44,25,36,23,28,8
50,94,59,85,64,68,61,55,51,48,64,53,62,47,65,33,66,23,53,58,51,42,50,42,36,22,44,61,39,44,37,33,35,22,33,64,29,51,27,44,27,35,8
46,94,53,86,63,72,59,59,46,48,,,,,,,,,39,53,,,,,,,33,55,,,,,,,26,61,16,51,12,44,5,39,8
50,92,57,81,,,68,23,70,12,,,53,36,57,40,61,40,42,52,,,,,,,35,57,,,,,,,29,61,21,49,16,42,11,36,8
53,94,62,88,72,68,64,62,57,55,66,57,71,42,73,33,75,23,55,60,55,44,40,35,38,24,44,64,40,46,39,36,,,36,66,31,55,27,48,24,40,8
,,55,88,65,77,57,66,,,55,59,66,50,,,,,51,59,53,42,53,53,,,42,61,41,42,40,26,,,34,64,29,51,27,42,26,31,8
,,61,88,70,66,61,61,52,55,55,55,70,37,72,26,74,16,48,55,53,40,35,23,33,12,40,57,39,37,35,24,33,16,33,59,26,48,22,41,18,33,8
55,92,62,83,72,68,63,53,,,66,50,68,33,66,24,64,15,57,53,52,37,,,35,18,48,57,44,42,39,29,35,20,41,61,36,49,33,42,29,33,8
55,94,61,83,65,66,59,55,46,48,59,52,60,35,60,26,59,18,50,55,44,40,44,40,27,25,40,59,33,42,31,33,27,25,33,64,26,55,22,48,18,42,8
46,94,55,89,63,81,57,70,51,59,57,63,60,50,61,39,62,29,49,62,48,48,,,31,29,40,64,37,49,35,39,31,29,33,68,26,57,22,50,18,44,8
64,81,70,75,72,62,62,57,55,51,60,47,64,36,65,27,66,18,48,55,42,38,44,25,48,11,40,55,,,44,24,,,29,59,23,46,20,40,18,33,8
49,92,59,87,72,79,61,64,53,59,55,57,68,37,66,49,72,16,48,57,55,40,55,42,39,16,42,59,40,40,39,29,,,33,61,28,49,24,42,20,33,8
,,55,83,57,76,55,63,44,49,64,57,73,42,77,33,81,25,51,57,57,40,42,29,42,18,42,57,42,40,42,31,,,35,60,31,49,29,42,27,34,8
,,,,,,63,66,,,61,61,59,42,57,29,57,20,48,64,48,48,37,34,36,22,40,66,37,48,36,36,,,31,70,23,59,18,51,14,44,8
53,91,61,81,70,66,64,53,51,42,64,49,64,33,64,23,66,13,54,48,49,34,,,33,13,44,51,38,35,36,24,33,14,35,55,31,44,29,38,27,31,8
48,87,55,75,64,62,62,47,57,40,57,48,59,33,61,22,61,14,48,48,48,33,,,36,11,40,50,36,33,36,23,35,12,31,53,26,44,23,37,20,29,8
53,94,61,83,70,70,73,59,61,49,61,50,64,36,68,25,70,14,48,55,38,40,39,31,42,20,38,57,33,42,,,,,31,59,24,49,20,42,15,35,8
55,92,64,83,71,68,66,57,52,48,68,53,66,33,68,22,68,11,55,53,51,33,,,38,14,46,55,42,37,40,27,37,16,36,57,33,42,31,35,29,26,8
48,94,55,83,62,70,57,58,55,46,64,57,71,44,75,37,79,31,55,55,59,40,,,51,23,46,55,48,40,49,31,51,24,38,57,36,46,35,40,35,33,8
46,92,53,85,61,74,53,64,46,59,53,59,59,40,61,29,62,20,44,57,48,40,,,37,20,37,59,35,44,35,33,36,20,29,62,21,51,16,44,12,38,8
51,94,57,85,59,70,57,57,51,48,59,57,61,41,62,31,63,22,53,57,50,42,40,31,38,22,42,59,38,44,38,35,37,24,35,63,27,53,24,48,20,42,8
57,92,68,84,81,73,72,68,68,64,55,61,59,46,63,55,66,64,49,62,44,44,39,31,35,24,42,64,40,44,38,35,35,27,36,66,31,53,29,48,24,40,8
48,94,57,87,64,72,57,57,50,46,63,53,66,40,68,29,68,20,53,53,55,37,,,39,16,44,55,40,38,40,29,38,18,35,59,27,49,24,42,20,36,8
57,87,61,76,64,59,61,48,50,42,58,46,59,33,59,24,57,16,50,48,47,34,,,29,18,42,51,35,37,33,27,29,18,35,57,27,48,24,42,22,37,8
46,90,53,81,59,72,57,62,47,55,53,57,55,40,54,29,53,18,46,57,46,44,36,29,35,20,37,59,34,42,33,31,33,21,29,61,22,51,18,44,14,37,8
50,87,57,74,60,59,55,46,46,33,57,48,61,33,64,24,66,16,51,48,48,33,,,33,15,42,51,37,35,35,25,33,16,34,55,27,44,24,38,20,31,8
,,,,,,,,,,42,59,35,46,31,35,27,22,40,62,,,,,,,35,64,,,,,,,31,66,,,14,46,,,8
,,55,89,59,77,53,62,42,47,57,60,64,44,67,33,70,22,48,59,42,48,,,27,23,40,62,33,46,31,36,27,24,31,64,24,53,20,48,16,38,8
53,89,59,81,68,70,66,59,57,55,57,53,59,35,59,25,59,16,50,55,48,40,49,42,35,20,42,57,38,42,36,31,35,21,33,62,29,50,27,44,25,37,8
,,63,86,65,72,53,66,48,59,51,59,50,46,66,29,66,20,44,61,35,44,29,34,24,24,37,66,31,49,27,35,25,29,31,70,22,61,18,55,13,48,8
50,92,57,85,66,70,58,55,53,46,64,49,68,34,70,24,72,12,55,50,51,33,51,42,41,11,44,52,40,36,40,24,40,13,34,55,27,44,25,36,22,27,8
53,92,59,81,68,71,64,59,53,51,62,55,63,37,62,27,61,18,53,53,53,40,44,25,44,14,44,55,42,38,42,27,,,35,57,27,46,22,40,18,33,8
53,88,60,79,68,68,65,55,57,49,61,53,63,39,64,29,66,20,51,53,50,40,50,42,37,22,42,57,39,42,38,33,36,22,35,61,29,50,26,44,23,36,8
53,92,59,87,68,77,62,66,51,58,66,57,72,44,77,33,81,23,55,57,55,40,,,42,18,46,59,44,42,42,31,42,21,39,60,35,50,33,44,31,37,8
,,64,81,63,68,57,59,48,48,59,63,64,49,66,41,68,33,49,66,49,48,,,33,27,40,70,37,50,35,40,33,29,31,71,27,59,24,51,22,44,8
51,92,55,83,59,70,57,59,57,55,55,55,58,38,59,29,59,18,48,57,42,40,,,27,24,40,59,35,44,31,34,27,24,31,63,27,51,23,44,20,38,8
53,94,57,85,60,72,50,59,38,50,57,53,59,39,57,29,57,20,49,55,46,40,38,29,37,20,42,59,39,42,37,31,36,51,35,62,29,53,27,48,24,44,8
53,92,59,81,68,68,66,53,53,44,63,51,62,35,61,25,61,16,51,53,51,38,,,35,16,42,57,38,40,37,29,35,22,35,60,27,51,22,44,18,38,8
48,94,57,86,64,72,61,57,51,51,59,55,60,40,62,31,64,22,48,57,46,42,44,40,40,40,39,61,36,45,35,35,35,25,31,66,27,53,25,46,24,37,8
52,89,60,81,68,72,68,61,62,53,62,55,61,44,64,33,66,25,53,57,51,44,51,44,40,26,44,61,41,46,40,35,40,26,36,64,31,53,29,46,29,38,8
50,88,57,81,68,73,64,66,53,61,55,59,61,38,64,27,66,18,46,57,50,44,,,40,27,39,59,39,44,40,37,39,27,31,61,25,49,22,42,18,34,8
51,86,59,79,66,68,64,59,59,52,59,53,57,42,57,31,55,22,50,55,48,40,38,31,33,22,42,57,38,42,36,33,31,22,33,61,27,51,23,46,18,40,8
49,86,57,76,66,64,61,51,51,46,61,50,64,38,66,29,68,20,55,51,53,38,,,46,18,46,52,45,37,46,27,46,18,38,55,35,44,35,38,35,31,8
49,92,58,81,68,68,68,53,62,42,64,52,60,38,62,25,63,18,52,53,53,36,46,25,44,14,42,55,42,39,42,26,42,16,33,57,31,44,31,36,29,27,8
,,,,,,62,67,68,77,50,65,55,55,63,38,64,31,44,68,42,55,44,42,44,29,39,68,,,,,,,33,70,24,59,20,52,16,44,8
52,92,57,83,66,68,59,55,53,49,61,52,61,35,60,25,60,16,53,51,50,36,51,38,,,40,55,36,38,38,29,40,27,31,59,23,50,20,42,18,36,8
48,92,55,81,61,66,57,51,44,40,59,51,63,36,64,26,66,16,51,52,48,36,,,37,15,42,53,37,38,37,27,36,16,31,57,25,46,22,40,18,32,8
50,94,57,84,63,70,57,57,47,49,61,53,66,38,68,27,70,18,52,52,53,38,53,40,33,18,42,53,39,39,36,29,33,20,35,57,29,46,26,39,23,31,8
,,,,61,73,57,59,44,49,59,59,62,44,63,35,64,27,51,57,50,44,44,50,42,50,40,60,38,44,37,33,38,25,29,64,27,53,27,46,27,40,8
46,94,55,87,64,72,59,59,55,46,59,57,62,44,62,33,61,24,51,59,48,42,44,44,31,24,42,60,38,44,35,33,31,25,34,62,31,51,27,44,24,36,8
46,90,53,85,64,77,59,66,51,61,59,57,64,38,66,28,68,18,48,57,51,42,51,44,37,16,38,57,37,39,36,29,35,18,31,58,25,46,23,39,21,31,8
46,94,53,85,57,73,52,62,42,53,55,59,59,38,62,27,64,16,49,57,38,48,31,37,29,22,42,59,,,,,,,,,,,,,,,8
48,89,55,81,61,72,57,61,46,53,59,55,63,38,64,29,66,20,49,55,50,40,50,42,33,20,40,59,35,40,34,31,31,20,31,63,24,50,20,42,16,35,8
57,92,64,79,68,63,64,49,57,39,62,46,62,31,63,20,63,11,54,49,51,31,,,39,11,44,53,40,33,39,23,38,12,35,57,31,44,29,38,27,31,8
51,90,61,83,70,70,63,60,48,55,60,55,61,36,62,25,64,16,48,55,46,38,34,28,33,18,37,59,35,40,33,29,33,20,29,64,22,51,18,44,16,37,8
66,92,68,81,72,64,68,48,55,38,64,46,64,29,62,20,59,12,53,49,51,31,35,25,29,16,44,53,38,38,33,27,29,18,37,59,29,48,26,42,22,35,8
53,94,60,85,66,71,59,60,48,53,61,55,64,42,64,31,64,20,53,55,49,44,49,44,26,24,42,59,35,44,31,35,28,27,35,64,24,55,20,51,16,46,8
,,66,81,68,81,57,77,50,72,57,68,57,53,66,61,,,49,68,42,53,41,41,40,29,42,70,33,57,,,,,35,73,25,64,20,59,14,52,8
57,92,64,81,70,68,60,55,46,44,61,49,66,31,68,21,68,12,51,50,47,35,33,25,31,16,44,55,37,38,33,27,,,38,59,29,51,24,44,20,37,8
40,88,49,77,61,66,62,49,51,44,61,50,66,39,70,29,74,22,52,50,53,34,53,35,38,9,42,49,40,31,38,20,38,10,31,50,29,38,27,32,26,25,8
53,90,57,79,62,64,59,52,48,44,57,51,61,35,64,26,66,18,51,53,48,37,,,40,16,42,55,40,38,40,27,40,16,35,57,31,44,28,37,26,29,8
64,87,68,77,75,62,68,51,58,44,66,48,63,33,62,23,61,14,55,50,51,36,,,35,20,48,53,42,40,38,31,34,20,40,60,33,51,29,46,27,40,8
,,,,72,74,61,61,46,53,61,55,66,37,68,25,68,13,51,55,52,40,,,38,20,40,59,40,44,38,33,37,20,33,59,28,47,25,40,24,29,8
53,94,59,83,62,70,55,61,44,53,55,55,59,36,59,26,59,16,46,55,46,42,46,44,29,20,38,61,33,42,31,31,29,22,29,66,23,55,20,48,18,41,8
51,85,61,75,73,59,70,44,57,46,57,44,55,29,66,29,57,48,49,44,38,27,37,18,35,9,39,46,36,29,,,,,31,48,23,38,20,33,16,26,8
47,83,53,72,57,59,55,42,51,31,59,47,63,33,64,25,64,18,53,50,53,31,48,22,46,13,44,51,46,35,44,24,44,14,35,51,33,40,31,33,31,27,8
59,88,66,79,74,66,70,53,59,48,60,47,57,31,55,22,52,14,53,49,49,38,38,24,37,14,42,52,38,36,36,27,,,34,57,29,48,25,42,22,38,8
46,84,52,79,55,70,48,61,37,53,53,51,57,33,53,44,61,14,40,53,42,42,,,27,16,33,55,29,40,28,29,27,16,26,57,20,47,18,42,15,33,8
57,88,63,77,68,62,59,49,48,46,61,48,55,31,53,23,50,16,55,49,48,35,39,26,37,16,42,53,38,40,,,,,35,59,25,49,21,44,16,38,8
50,90,57,83,66,74,68,64,57,57,57,55,66,38,68,29,70,22,50,55,52,40,53,42,40,18,42,57,40,42,40,31,39,20,33,59,26,49,22,44,20,38,8
44,85,51,77,57,64,53,52,52,42,52,46,59,31,60,22,61,13,44,46,46,31,46,31,27,13,36,48,31,31,29,22,27,13,29,51,22,40,18,35,15,29,8
53,86,59,74,62,55,59,44,49,37,61,44,64,31,64,22,64,12,53,48,50,33,,,29,18,44,50,38,35,33,25,29,18,37,53,31,44,29,38,27,31,8
51,87,55,79,59,68,50,57,44,51,55,53,64,35,66,26,68,18,48,51,48,37,48,36,36,18,40,53,38,40,37,29,35,18,35,55,29,46,25,39,22,33,8
44,91,51,83,60,70,59,57,57,49,55,55,60,38,63,26,64,16,46,55,49,37,50,38,33,16,37,55,35,38,35,28,33,16,29,59,23,48,20,42,16,34,8
49,90,57,81,65,68,61,55,55,48,61,51,65,36,68,27,70,18,53,51,53,37,53,40,34,13,42,53,38,37,37,27,35,16,33,55,25,44,21,38,16,31,8
44,81,48,73,51,59,46,46,42,35,53,49,58,31,59,24,62,16,46,48,44,31,44,29,29,11,38,49,37,35,31,20,29,12,31,50,28,38,26,33,24,26,8
53,92,58,83,63,70,57,59,46,55,59,49,66,33,68,24,70,16,45,52,46,38,,,31,15,38,53,34,38,31,27,31,18,31,57,26,46,22,40,20,33,8
50,90,59,86,66,74,58,62,44,51,64,53,68,37,72,29,74,22,51,53,53,39,,,40,13,42,55,39,37,40,27,40,20,33,59,27,46,25,38,23,31,8
46,83,54,72,62,58,64,46,53,38,59,50,55,37,57,27,57,20,48,50,46,36,48,40,49,47,38,52,35,38,35,29,35,18,31,55,23,46,20,40,16,35,8
59,94,64,87,68,76,66,63,57,57,59,55,57,38,55,26,53,16,50,59,48,42,,,29,22,40,63,35,44,33,33,29,24,33,68,25,57,22,51,18,44,8
